student_id,gender,age,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,ratio_presence_note,participation_projets_ponderee,moyenne_filiere,gender_encoded,scholarship_encoded,lab_access_encoded,supervisor_assigned_encoded,filiere_Electrique,filiere_Energetique,filiere_GenieCivil,filiere_Informatique,filiere_Mecanique,filiere_Telecom
ENSPD001563,Female,21.0,1,0.8180404354587868,12.0,0.8262806236080179,1.0,0.637,0.0,0.8,9.9,Yes,No,High,1.0,Yes,Salle 29,248.0,0.7749999999999999,0.217340864755908,0.0,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD002196,Male,21.0,2,0.45412130637636083,35.0,0.45322939866369716,0.772,0.725,1.0,3.1,16.2,Yes,No,Middle,0.0,Yes,Salle 25,161.0,0.6124999999999999,0.1674012015805069,0.12980000000000003,0.7508690441401171,1,0,1,1,False,False,False,False,False,True
ENSPD000816,Male,25.0,3,0.6889580093312596,20.0,0.5957683741648108,0.405,0.313,1.0,0.8,12.0,Yes,No,Middle,2.0,Yes,Salle 22,188.0,0.1791666666666667,0.574949251409008,0.16,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD000739,Male,22.0,2,0.7884914463452567,14.0,0.7438752783964365,0.828,0.669,2.0,0.1,2.0,Yes,No,Low,1.0,Yes,Salle 27,71.0,0.6583333333333332,0.2518775015831355,0.3456,0.0,1,0,1,1,False,True,False,False,False,False
ENSPD003927,Female,20.0,4,0.2441679626749611,49.0,0.9966592427616927,0.43,0.77,0.0,1.4,11.6,No,No,Middle,0.0,No,Salle 26,93.0,0.6638888888888889,0.08913131737188282,0.0,1.0,0,0,0,0,False,False,False,False,False,False
ENSPD003902,Male,21.0,4,0.6702954898911352,21.0,0.9053452115812917,0.494,0.28600000000000003,2.0,5.5,11.5,Yes,No,Low,2.0,Yes,Salle 24,70.0,0.3680555555555556,0.3696483810387077,0.3152,0.0,1,0,1,1,False,True,False,False,False,False
ENSPD003553,Female,20.0,2,0.8942457231726283,7.0,0.4031180400890869,0.7240000000000001,0.635,0.0,0.3,11.5,Yes,No,Middle,1.0,Yes,Salle 11,119.0,0.3055555555555556,0.524769732869889,0.0,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD002928,Other,19.0,3,0.6189735614307931,24.0,0.3006681514476615,0.619,0.6659999999999999,2.0,2.6,18.6,Yes,No,Middle,1.0,Yes,Salle 3,104.0,0.45833333333333337,0.29082449160174606,0.302,0.0,2,0,1,1,False,True,False,False,False,False
ENSPD004543,Male,26.0,1,0.864696734059098,9.0,0.779510022271715,0.583,0.807,2.0,0.7,8.8,No,No,Middle,2.0,Yes,Salle 7,143.0,0.7013888888888888,0.2567645665950993,0.36519999999999997,0.900740336465212,1,0,1,0,True,False,False,False,False,False
ENSPD000077,Female,21.0,1,0.9999999999999999,0.0,0.8184855233853007,0.635,0.325,0.0,1.6,19.5,Yes,No,High,1.0,No,Salle 17,186.0,0.4361111111111111,0.449739496334718,0.0,0.9860656366780134,0,0,0,1,False,False,False,False,True,False
ENSPD002939,Female,22.0,2,0.7402799377916017,17.0,0.6514476614699333,0.664,0.8140000000000001,1.0,3.3,19.4,No,No,High,1.0,No,Salle 26,177.0,0.6444444444444444,0.24310062670420166,0.1666,0.6476742668343078,0,0,0,0,False,False,True,False,False,False
ENSPD002738,Male,21.0,5,0.9999999999999999,0.0,0.6169265033407572,0.599,0.529,2.0,1.6,3.5,No,Yes,Middle,0.0,Yes,Salle 26,40.0,0.5833333333333334,0.35279244597157156,0.4,0.0,1,1,1,0,False,True,False,False,False,False
ENSPD004096,Male,19.0,5,0.8102643856920683,12.0,0.601336302895323,0.7959999999999999,0.767,0.0,1.8,13.4,No,No,Low,0.0,Yes,Salle 22,70.0,0.6916666666666667,0.2450218116645879,0.0,0.6476742668343078,1,0,1,0,False,False,True,False,False,False
ENSPD004836,Male,24.0,3,0.6671850699844478,21.0,0.7082405345211581,0.737,0.636,0.0,2.0,19.0,No,No,High,0.0,Yes,Salle 17,263.0,0.6069444444444445,0.23595357008309423,0.0,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD002636,Female,20.0,4,0.7309486780715396,17.0,0.6124721603563474,0.674,0.392,4.0,1.2,11.5,No,No,Middle,1.0,No,Salle 23,173.0,0.4569444444444445,0.33339093014577525,0.6616000000000001,0.6476742668343078,0,0,0,0,False,False,True,False,False,False
ENSPD002894,Female,20.0,1,0.9999999999999999,0.0,0.46659242761692654,0.624,0.47600000000000003,1.0,1.5,16.9,No,No,Middle,0.0,Yes,Salle 16,248.0,0.4208333333333333,0.4620001950101339,0.2,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD002492,Male,19.0,1,0.9160186625194401,5.0,0.35077951002227176,0.254,0.615,0.0,1.5,16.1,Yes,Yes,High,1.0,Yes,Salle 10,248.0,0.3111111111111111,0.5288768702744614,0.0,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD004199,Male,21.0,2,0.6314152410575428,24.0,0.4409799554565701,0.45799999999999996,0.631,4.0,2.2,15.7,No,No,Middle,1.0,Yes,Salle 15,298.0,0.3916666666666666,0.3367387858986969,0.6103999999999999,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD004260,Male,24.0,2,0.5038880248833592,32.0,0.8808463251670379,0.7240000000000001,0.418,1.0,1.0,11.5,Yes,No,Middle,0.0,Yes,Salle 4,231.0,0.5597222222222222,0.20259801950931663,0.1362,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD003511,Male,20.0,3,0.7838258164852253,14.0,0.4721603563474388,0.616,0.7340000000000001,1.0,0.7,12.2,No,No,Low,2.0,Yes,Salle 28,154.0,0.5777777777777777,0.28603422699558323,0.1722,0.7508690441401171,1,0,1,0,False,False,False,False,False,True
ENSPD002081,Male,27.0,5,0.7231726283048211,5.0,0.7204899777282852,0.6950000000000001,0.735,3.0,0.2,7.1,Yes,No,Low,0.0,Yes,Salle 26,67.0,0.6513888888888888,0.23521209827078735,0.4932000000000001,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD002887,Male,22.0,2,0.405909797822706,38.0,0.5066815144766148,0.552,0.736,2.0,1.8,20.1,No,No,Middle,1.0,Yes,Salle 21,161.0,0.41388888888888886,0.23307204602736828,0.2472,0.7508690441401171,1,0,1,0,False,False,False,False,False,True
ENSPD002429,Male,21.0,1,0.8662519440124418,9.0,0.6124721603563474,0.36200000000000004,0.6990000000000001,1.0,2.9,18.7,Yes,No,Middle,2.0,Yes,Salle 11,248.0,0.5097222222222222,0.3502314022698292,0.18280000000000002,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD001214,Female,22.0,4,0.609642301710731,25.0,0.7739420935412027,0.616,0.5750000000000001,1.0,3.5,23.2,No,No,Middle,0.0,Yes,Salle 13,157.0,0.5805555555555555,0.22860171501448703,0.14980000000000002,0.900740336465212,0,0,1,0,True,False,False,False,False,False
ENSPD000327,Male,20.0,1,0.5800933125972006,27.0,0.3574610244988864,0.8029999999999999,0.7220000000000001,2.0,0.8,0.9,No,Yes,Middle,3.0,Yes,Salle 27,248.0,0.5652777777777778,0.2253791443647474,0.292,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD004509,Female,18.0,4,0.9999999999999999,0.0,0.534521158129176,0.642,0.705,1.0,1.4,8.2,Yes,No,Middle,1.0,Yes,Salle 9,93.0,0.5555555555555556,0.36859525550629024,0.2,1.0,0,0,1,1,False,False,False,False,False,False
ENSPD001195,Male,23.0,4,0.9237947122861586,5.0,0.6737193763919822,0.614,0.61,1.0,0.2,2.1,Yes,No,Middle,1.0,Yes,Salle 28,173.0,0.625,0.3074333549604952,0.19019999999999998,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD003766,Male,22.0,1,0.7091757387247278,19.0,0.556792873051225,0.494,1.0,0.0,1.0,6.2,Yes,Yes,High,0.0,Yes,Salle 10,248.0,0.6722222222222222,0.2231211437990023,0.0,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD003571,Male,22.0,3,0.5178849144634526,31.0,0.7984409799554566,0.765,0.6659999999999999,0.0,1.4,15.3,Yes,No,Middle,3.0,Yes,Salle 20,263.0,0.6638888888888889,0.16984057959215323,0.0,0.5818364233587374,1,0,1,1,False,False,False,True,False,False
ENSPD005000,Female,26.0,2,0.8180404354587868,12.0,0.7728285077951002,0.5670000000000001,0.5529999999999999,0.0,1.0,9.5,Yes,No,Middle,1.0,Yes,Salle 25,161.0,0.5888888888888888,0.2916776147027397,0.0,0.7508690441401171,0,0,1,1,False,False,False,False,False,True
ENSPD000364,Male,19.0,2,0.9999999999999999,0.0,0.7605790645879733,0.559,0.52,1.0,19.4,81.0,Yes,No,Middle,2.0,Yes,Salle 1,177.0,0.5319444444444444,0.38283577089381615,0.2,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD004401,Male,27.0,5,0.6905132192846034,20.0,0.6536748329621381,0.305,0.635,1.0,0.4,15.6,No,No,Low,1.0,No,Salle 26,48.0,0.6083333333333333,0.24267192463031564,0.16019999999999998,1.0,1,0,0,0,False,False,False,False,False,False
ENSPD003629,Female,20.0,3,0.44167962674961103,36.0,0.8218262806236081,0.616,0.635,1.0,1.3,5.8,Yes,No,Low,2.0,Yes,Salle 3,188.0,0.5291666666666666,0.19388398450391517,0.12819999999999998,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD003692,Male,23.0,2,0.567651632970451,28.0,0.601336302895323,0.5650000000000001,0.8150000000000001,1.0,2.3,19.1,Yes,No,Middle,1.0,No,Salle 29,177.0,0.525,0.23879226155529812,0.1444,0.6476742668343078,1,0,0,1,False,False,True,False,False,False
ENSPD002607,Male,23.0,1,0.8429237947122862,10.0,0.8329621380846325,0.644,0.41600000000000004,1.0,5.0,22.5,Yes,Yes,Low,1.0,Yes,Salle 18,121.0,0.5166666666666666,0.338032948518011,0.17980000000000002,0.7508690441401171,1,1,1,1,False,False,False,False,False,True
ENSPD002351,Female,23.0,2,0.9222395023328148,5.0,0.6046770601336303,0.8959999999999999,0.617,0.0,4.8,22.7,Yes,No,Middle,2.0,No,Salle 19,298.0,0.6972222222222222,0.27482559843503407,0.0,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD002424,Male,26.0,4,0.7993779160186624,13.0,0.3162583518930958,0.682,0.154,0.0,1.0,7.4,No,No,Middle,2.0,No,Salle 1,178.0,0.20833333333333337,0.5957993712030147,0.0,0.9860656366780134,1,0,0,0,False,False,False,False,True,False
ENSPD002247,Male,22.0,3,0.9175738724727839,5.0,0.41202672605790647,0.626,0.315,4.0,1.2,10.4,Yes,No,Middle,2.0,No,Salle 17,104.0,0.2930555555555555,0.5494332567105873,0.7576,0.0,1,0,0,1,False,True,False,False,False,False
ENSPD000270,Male,21.0,4,0.5645412130637636,28.0,0.6893095768374164,0.554,0.49600000000000005,1.0,1.3,9.7,Yes,No,High,1.0,No,Salle 12,121.0,0.5180555555555555,0.24090080052207666,0.14400000000000002,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD002221,Female,19.0,3,0.7231726283048211,36.0,0.5701559020044543,0.459,0.6829999999999999,1.0,2.6,11.8,No,No,High,1.0,Yes,Salle 2,263.0,0.46805555555555556,0.32378164977801827,0.16440000000000002,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD002828,Male,21.0,5,0.52099533437014,31.0,0.5634743875278396,0.413,0.454,3.0,0.2,3.2,No,No,Middle,1.0,No,Salle 23,109.0,0.27361111111111114,0.3786152451191286,0.41520000000000007,0.5818364233587374,1,0,0,0,False,False,False,True,False,False
ENSPD004780,Male,22.0,1,0.4043545878693624,38.0,0.45657015590200445,0.8220000000000001,0.687,0.0,0.9,5.5,Yes,No,Middle,1.0,No,Salle 11,248.0,0.5652777777777778,0.16780246198996665,0.0,0.5818364233587374,1,0,0,1,False,False,False,True,False,False
ENSPD000579,Male,21.0,2,0.4696734059097979,34.0,0.6648106904231627,0.883,0.629,1.0,1.3,9.6,No,No,Middle,1.0,Yes,Salle 30,298.0,0.7333333333333334,0.13574309111913893,0.1318,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD002144,Male,21.0,4,0.7325038880248832,17.0,0.5679287305122495,0.616,0.893,0.0,1.4,14.6,Yes,No,Middle,2.0,Yes,Salle 27,157.0,0.7319444444444445,0.20861104452884008,0.0,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD001026,Male,24.0,3,0.7807153965785382,14.0,0.4521158129175946,0.905,0.383,1.0,4.8,28.2,No,No,High,2.0,No,Salle 7,130.0,0.46666666666666656,0.3458188541692303,0.1718,1.0,1,0,0,0,False,False,False,False,False,False
ENSPD000613,Female,22.0,1,0.975116640746501,2.0,0.755011135857461,0.5820000000000001,0.6609999999999999,2.0,3.4,20.5,Yes,Yes,Middle,2.0,Yes,Salle 19,186.0,0.6597222222222222,0.3065764637293201,0.3936,0.9860656366780134,0,1,1,1,False,False,False,False,True,False
ENSPD000857,Male,18.0,4,0.7558320373250388,16.0,0.32628062360801785,0.335,0.63,1.0,0.2,8.7,No,No,Middle,0.0,No,Salle 1,173.0,0.30694444444444435,0.45932001924349397,0.1686,0.6476742668343078,1,0,0,0,False,False,True,False,False,False
ENSPD002093,Male,19.0,4,0.6423017107309487,23.0,0.44543429844098004,0.648,0.501,2.0,0.4,6.1,Yes,No,High,2.0,No,Salle 18,121.0,0.3638888888888888,0.36091980090817566,0.308,0.7508690441401171,1,0,0,1,False,False,False,False,False,True
ENSPD002138,Female,25.0,3,0.6376360808709175,23.0,0.4298440979955457,0.485,0.621,1.0,1.7,11.9,No,No,High,1.0,No,Salle 24,212.0,0.44305555555555554,0.306647487872839,0.1534,0.9860656366780134,0,0,0,0,False,False,False,False,True,False
ENSPD001752,Male,20.0,4,0.7916018662519438,13.0,0.5812917594654788,0.354,0.897,0.0,2.0,13.4,Yes,No,Middle,1.0,Yes,Salle 22,173.0,0.623611111111111,0.2674612364339638,0.0,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001830,Male,22.0,4,0.7387247278382582,17.0,0.8218262806236081,0.379,1.0,3.0,1.0,9.6,No,No,Middle,2.0,Yes,Salle 12,230.0,0.6541666666666666,0.2387573444853708,0.49920000000000003,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD003921,Female,19.0,5,0.2643856920684292,47.0,0.6113585746102449,0.881,0.509,1.0,0.4,7.3,Yes,No,Low,1.0,Yes,Salle 15,70.0,0.49583333333333335,0.14473960444393083,0.10540000000000001,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD003948,Female,21.0,2,0.4898911353032659,33.0,0.8530066815144766,0.616,0.772,1.0,1.1,0.0,No,No,Low,2.0,Yes,Salle 10,298.0,0.6083333333333333,0.17998398988984413,0.13440000000000002,0.5818364233587374,0,0,1,0,False,False,False,True,False,False
ENSPD004579,Female,22.0,4,0.8709175738724727,8.0,0.6726057906458797,0.6809999999999999,0.923,1.0,1.1,12.2,Yes,Yes,Low,2.0,No,Salle 14,178.0,0.786111111111111,0.2275647636758054,0.1834,0.9860656366780134,0,1,0,1,False,False,False,False,True,False
ENSPD004816,Female,23.0,3,0.822706065318818,11.0,0.5189309576837416,0.275,0.89,1.0,2.0,13.3,Yes,No,Middle,0.0,No,Salle 22,188.0,0.4361111111111111,0.38175948251784697,0.1772,0.900740336465212,0,0,0,1,True,False,False,False,False,False
ENSPD002259,Male,21.0,2,0.9999999999999999,0.0,0.47438752783964366,0.742,0.635,0.0,0.0,1.6,Yes,Yes,Middle,0.0,Yes,Salle 23,298.0,0.5472222222222223,0.3735330023518184,0.0,0.5818364233587374,1,1,1,1,False,False,False,True,False,False
ENSPD000180,Male,22.0,4,0.8211508553654744,12.0,0.5579064587973274,0.6809999999999999,0.385,0.0,0.8,12.0,Yes,Yes,High,2.0,Yes,Salle 27,121.0,0.42361111111111116,0.3900079624061322,0.0,0.7508690441401171,1,1,1,1,False,False,False,False,False,True
ENSPD002587,Male,22.0,3,0.5178849144634526,31.0,0.6269487750556793,0.816,0.805,3.0,0.4,7.3,No,No,Middle,3.0,No,Salle 30,154.0,0.6597222222222222,0.1711832257697071,0.41400000000000003,0.7508690441401171,1,0,0,0,False,False,False,False,False,True
ENSPD002578,Female,23.0,3,0.7589424572317262,16.0,0.7115812917594654,0.47000000000000003,0.767,1.0,2.0,14.2,Yes,No,Middle,0.0,No,Salle 20,263.0,0.5458333333333333,0.29361923058350703,0.169,0.5818364233587374,0,0,0,1,False,False,False,True,False,False
ENSPD003775,Female,21.0,2,0.9999999999999999,0.0,0.8385300668151447,0.848,0.726,1.0,1.0,14.6,Yes,No,Middle,1.0,Yes,Salle 7,231.0,0.8194444444444444,0.2495166601743469,0.2,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD001463,Male,20.0,2,0.583203732503888,27.0,0.8340757238307349,0.8220000000000001,0.77,3.0,0.8,1.8,Yes,No,Middle,0.0,Yes,Salle 30,177.0,0.7680555555555555,0.15702968240020307,0.43920000000000003,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001612,Female,23.0,1,0.3965785381026439,39.0,0.5022271714922049,0.44,0.62,2.0,0.1,11.5,Yes,No,Middle,1.0,No,Salle 6,186.0,0.31944444444444453,0.284722606327668,0.24480000000000002,0.9860656366780134,0,0,0,1,False,False,False,False,True,False
ENSPD001975,Male,24.0,1,0.7231726283048211,7.0,0.4198218262806236,0.44700000000000006,0.5479999999999999,3.0,0.0,2.6,No,Yes,Low,3.0,Yes,Salle 9,83.0,0.4222222222222223,0.35274025653178764,0.4932000000000001,0.0,1,1,1,0,False,True,False,False,False,False
ENSPD001241,Female,22.0,3,0.8786936236391912,8.0,0.9510022271714922,0.885,0.8059999999999999,0.0,1.9,17.4,Yes,No,Low,2.0,Yes,Salle 2,188.0,0.8319444444444444,0.21466618984866723,0.0,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD001681,Male,20.0,3,0.5334370139968895,30.0,0.7706013363028954,0.469,0.6779999999999999,2.0,0.1,10.0,Yes,No,Middle,1.0,No,Salle 11,104.0,0.5708333333333333,0.20787451467556042,0.28,0.0,1,0,0,1,False,True,False,False,False,False
ENSPD001757,Female,22.0,1,0.6485225505443236,23.0,0.4933184855233853,0.396,0.782,1.0,3.4,11.8,Yes,No,Low,4.0,No,Salle 24,121.0,0.5,0.2791085395471694,0.15480000000000002,0.7508690441401171,0,0,0,1,False,False,False,False,False,True
ENSPD002241,Female,19.0,1,0.9999999999999999,0.0,0.3140311804008909,0.833,0.30100000000000005,1.0,2.8,21.7,No,No,Low,4.0,Yes,Salle 30,143.0,0.3569444444444444,0.5192486987018249,0.2,0.900740336465212,0,0,1,0,True,False,False,False,False,False
ENSPD004842,Female,20.0,1,0.5769828926905131,27.0,0.7282850779510022,0.49700000000000005,0.793,1.0,3.5,21.7,Yes,No,Middle,2.0,No,Salle 8,186.0,0.5361111111111111,0.23696472443030334,0.1456,0.9860656366780134,0,0,0,1,False,False,False,False,True,False
ENSPD002960,Female,22.0,5,0.8087091757387247,12.0,0.46770601336302897,0.6609999999999999,0.6900000000000001,1.0,1.4,11.1,Yes,No,Low,1.0,Yes,Salle 12,80.0,0.5,0.3357565372866217,0.1754,0.900740336465212,0,0,1,1,True,False,False,False,False,False
ENSPD001273,Female,23.0,4,0.6049766718506998,25.0,0.3151447661469933,0.718,0.8959999999999999,1.0,2.2,14.6,Yes,No,Middle,1.0,Yes,Salle 10,230.0,0.5916666666666666,0.22255583344788551,0.1492,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD003946,Male,19.0,2,0.7231726283048211,20.0,0.7973273942093541,0.616,0.7340000000000001,1.0,1.4,20.1,Yes,No,Middle,2.0,Yes,Salle 16,185.0,0.726388888888889,0.2079053738333199,0.16440000000000002,0.900740336465212,1,0,1,1,True,False,False,False,False,False
ENSPD002027,Female,23.0,5,0.9999999999999999,0.0,0.3830734966592428,0.762,0.568,0.0,0.4,7.4,Yes,No,Low,1.0,Yes,Salle 8,70.0,0.5319444444444444,0.38283577089381615,0.0,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD000202,Male,23.0,3,0.9580093312597201,3.0,0.6759465478841872,0.5,0.39799999999999996,3.0,3.4,11.5,No,Yes,Middle,1.0,Yes,Salle 8,263.0,0.4375,0.432578244123086,0.5838,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD003940,Male,22.0,4,0.9564541213063763,3.0,0.4342984409799555,0.616,0.643,1.0,2.0,15.1,No,No,Low,1.0,Yes,Salle 20,121.0,0.4736111111111111,0.40573076247886064,0.19440000000000002,0.7508690441401171,1,0,1,0,False,False,False,False,False,True
ENSPD000248,Female,22.0,2,0.609642301710731,25.0,0.6325167037861915,0.875,0.546,0.0,0.6,3.7,Yes,No,High,1.0,No,Salle 6,119.0,0.6069444444444445,0.21794643341179745,0.0,1.0,0,0,0,1,False,False,False,False,False,False
ENSPD002904,Male,23.0,1,0.7371695178849144,17.0,0.692650334075724,0.742,0.609,1.0,3.2,25.4,Yes,No,Middle,2.0,Yes,Salle 12,149.0,0.5486111111111112,0.28494517942166053,0.1662,0.6476742668343078,1,0,1,1,False,False,True,False,False,False
ENSPD001153,Female,22.0,2,0.6283048211508552,24.0,0.8073496659242763,0.639,0.75,0.0,1.4,1.8,No,No,Middle,1.0,No,Salle 24,185.0,0.6763888888888889,0.19803116521468297,0.0,0.900740336465212,0,0,0,0,True,False,False,False,False,False
ENSPD004708,Male,20.0,3,0.7589424572317262,16.0,0.48106904231625836,0.79,0.882,0.0,0.9,16.3,No,No,Middle,0.0,No,Salle 12,154.0,0.6319444444444444,0.25389270072531356,0.0,0.7508690441401171,1,0,0,0,False,False,False,False,False,True
ENSPD003831,Male,21.0,2,0.6656298600311042,22.0,0.7962138084632517,0.7640000000000001,0.742,0.0,1.8,14.3,Yes,Yes,Middle,1.0,Yes,Salle 14,71.0,0.7097222222222221,0.1974168223839509,0.0,0.0,1,1,1,1,False,True,False,False,False,False
ENSPD001570,Male,23.0,3,0.9999999999999999,0.0,0.41202672605790647,0.473,0.866,1.0,0.7,9.0,Yes,No,Middle,0.0,No,Salle 18,185.0,0.5125,0.39516816583562675,0.2,0.6476742668343078,1,0,0,1,False,False,True,False,False,False
ENSPD000999,Female,23.0,2,0.500777604976672,32.0,0.6113585746102449,0.6409999999999999,0.73,0.0,0.9,9.5,Yes,No,Middle,2.0,No,Salle 29,177.0,0.5444444444444444,0.20770978420073014,0.0,0.6476742668343078,0,0,0,1,False,False,True,False,False,False
ENSPD001764,Male,18.0,2,0.8553654743390359,9.0,0.6202672605790647,0.6459999999999999,0.56,2.0,1.9,10.3,No,No,Low,1.0,Yes,Salle 1,298.0,0.5125,0.3447859198793317,0.3628,0.5818364233587374,1,0,1,0,False,False,False,True,False,False
ENSPD003699,Female,18.0,2,0.7371695178849144,17.0,0.9376391982182628,0.6859999999999999,0.541,0.0,2.2,13.3,Yes,No,High,1.0,Yes,Salle 29,231.0,0.5986111111111111,0.26151414619043634,0.0,0.9860656366780134,0,0,1,1,False,False,False,False,True,False
ENSPD003515,Female,20.0,3,0.7931570762052876,13.0,0.3752783964365256,0.443,0.7140000000000001,2.0,0.7,13.1,No,No,Middle,3.0,Yes,Salle 1,185.0,0.4541666666666666,0.358406089469291,0.3468,0.6476742668343078,0,0,1,0,False,False,True,False,False,False
ENSPD002562,Female,19.0,2,0.6734059097978228,21.0,0.8663697104677061,0.5650000000000001,0.8029999999999999,0.0,1.4,14.9,Yes,No,Low,1.0,Yes,Salle 29,298.0,0.7111111111111112,0.19914256072400657,0.0,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD003276,Female,25.0,2,0.3934681181959564,39.0,0.42873051224944325,0.6659999999999999,0.606,2.0,1.8,13.5,Yes,No,Middle,0.0,Yes,Salle 20,71.0,0.39861111111111114,0.23609983867935128,0.244,0.0,0,0,1,1,False,True,False,False,False,False
ENSPD004716,Male,25.0,1,0.8335925349922239,11.0,0.6570155902004455,0.677,0.7320000000000001,1.0,2.0,17.8,No,No,Low,1.0,No,Salle 18,96.0,0.6833333333333333,0.2550127185151829,0.1786,1.0,1,0,0,0,False,False,False,False,False,False
ENSPD004244,Male,19.0,3,0.48367029548989116,33.0,0.6314031180400892,0.653,0.474,3.0,2.6,14.0,Yes,No,Middle,0.0,No,Salle 8,212.0,0.4291666666666667,0.2554441200416828,0.4008,0.9860656366780134,1,0,0,1,False,False,False,False,True,False
ENSPD000108,Female,23.0,3,0.9564541213063763,3.0,0.5256124721603563,0.541,0.5920000000000001,2.0,3.9,17.8,Yes,No,Middle,1.0,Yes,Salle 29,185.0,0.4708333333333333,0.40766528815343916,0.38880000000000003,0.6476742668343078,0,0,1,1,False,False,True,False,False,False
ENSPD004622,Female,22.0,3,0.7418351477449457,17.0,0.9465478841870825,0.28,0.42200000000000004,1.0,0.1,0.0,Yes,No,Middle,0.0,Yes,Salle 17,263.0,0.4027777777777778,0.3736166815641131,0.1668,0.5818364233587374,0,0,1,1,False,False,False,True,False,False
ENSPD000998,Male,19.0,2,0.7807153965785382,14.0,0.6837416481069042,0.545,0.621,1.0,0.1,11.5,Yes,Yes,Low,1.0,Yes,Salle 24,71.0,0.5930555555555557,0.2778249806716351,0.1718,0.0,1,1,1,1,False,True,False,False,False,False
ENSPD002350,Male,25.0,5,0.9999999999999999,0.0,0.5890868596881961,0.35100000000000003,0.6890000000000001,0.0,1.4,14.8,No,Yes,High,2.0,Yes,Salle 17,109.0,0.45000000000000007,0.43901439195660175,0.0,0.5818364233587374,1,1,1,0,False,False,False,True,False,False
ENSPD000226,Male,22.0,1,0.9346811819595645,4.0,0.6102449888641426,0.551,0.5670000000000001,2.0,1.4,8.1,No,No,Middle,1.0,Yes,Salle 28,83.0,0.46666666666666656,0.40256755216966456,0.3832,0.0,1,0,1,0,False,True,False,False,False,False
ENSPD001212,Male,21.0,4,0.5738724727838257,27.0,0.6681514476614699,0.742,0.635,1.0,1.5,11.1,Yes,No,Low,0.0,Yes,Salle 8,178.0,0.6777777777777778,0.18172532481320805,0.1452,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD000360,Male,19.0,3,0.8895800933125974,7.0,0.4721603563474388,0.49100000000000005,0.908,4.0,0.4,10.2,Yes,No,Middle,1.0,Yes,Salle 23,212.0,0.6055555555555555,0.3062255538528105,0.7432000000000001,0.9860656366780134,1,0,1,1,False,False,False,False,True,False
ENSPD004098,Male,27.0,2,0.583203732503888,27.0,0.5189309576837416,1.0,0.6709999999999999,1.0,0.4,9.0,Yes,Yes,Middle,0.0,Yes,Salle 16,231.0,0.7027777777777777,0.1763650274045875,0.1464,0.9860656366780134,1,1,1,1,False,False,False,False,True,False
ENSPD001787,Female,22.0,2,0.7231726283048211,20.0,0.5334075723830736,0.7170000000000001,0.5660000000000001,5.0,0.1,0.0,Yes,No,Middle,4.0,Yes,Salle 26,71.0,0.4819444444444444,0.31565802313067215,0.8220000000000001,0.0,0,0,1,1,False,True,False,False,False,False
ENSPD000214,Male,22.0,3,0.7122861586314152,18.0,0.6213808463251671,0.616,0.36600000000000005,3.0,0.5,6.0,Yes,Yes,High,2.0,No,Salle 9,154.0,0.33472222222222214,0.4144269885998747,0.489,0.7508690441401171,1,1,0,1,False,False,False,False,False,True
