student_id,gender,age,filiere,year_of_study,attendance_rate,num_absences,assignments_avg,midterm_score,final_score,project_participation,lab_hours_per_week,infra_usage_hours_month,supervisor_assigned,scholarship,socioeconomic_status,extracurricular_count,lab_access,classroom_allocated,promotion_size,overall_grade,passed,ratio_presence_note,moyenne_examens,engagement_academique
ENSPD001930,Male,22.0,GenieCivil,1,0.5972006220839813,26.0,0.6113585746102449,0.5650000000000001,0.542,1.0,0.8,5.4,Yes,No,Middle,1.0,Yes,Salle 25,149.0,0.35416666666666674,0.0,1.6861659117878491,0.5535000000000001,1.8
ENSPD001931,Male,23.0,Mecanique,3,0.8118195956454123,12.0,0.7438752783964365,0.946,0.16899999999999998,1.0,1.4,5.4,No,Yes,Middle,2.0,Yes,Salle 4,212.0,0.4722222222222222,1.0,1.7191109743108288,0.5575,2.4
ENSPD001932,Male,20.0,Mecanique,2,0.6329704510108866,24.0,0.6369710467706015,0.33899999999999997,0.736,0.0,0.4,1.7,Yes,No,Middle,1.0,Yes,Salle 3,231.0,0.49722222222222223,1.0,1.2729875955786316,0.5375,0.4
ENSPD001933,Male,25.0,Informatique,4,0.6049766718506998,25.0,0.6781737193763919,0.606,0.665,1.0,0.6,11.6,Yes,No,Middle,1.0,Yes,Salle 4,230.0,0.6347222222222223,1.0,0.9531210968503425,0.6355,1.6
ENSPD001934,Female,20.0,Mecanique,1,0.7231726283048211,41.0,0.6213808463251671,0.532,0.258,2.0,1.2,8.5,No,Yes,Low,2.0,Yes,Salle 13,186.0,0.2777777777777778,0.0,2.60332774209864,0.395,3.2
ENSPD001935,Female,19.0,Informatique,1,0.8320373250388803,11.0,0.8318485523385302,0.793,0.5,1.0,0.8,9.9,No,No,High,1.0,Yes,Salle 21,248.0,0.6416666666666667,1.0,1.2966613378059775,0.6465000000000001,1.8
ENSPD001936,Female,23.0,Mecanique,2,0.962674961119751,2.0,0.6681514476614699,0.684,0.27899999999999997,4.0,0.3,8.0,No,No,Low,3.0,Yes,Salle 29,231.0,0.4208333333333333,1.0,2.2874901058662,0.48150000000000004,4.3
ENSPD001937,Male,20.0,Informatique,4,0.5489891135303265,29.0,0.4922048997772829,0.309,0.7859999999999999,2.0,1.3,11.5,Yes,No,Low,1.0,Yes,Salle 23,230.0,0.44444444444444453,1.0,1.2351977134946808,0.5475,3.3
ENSPD001938,Female,23.0,Informatique,2,0.43234836702954893,36.0,0.6269487750556793,0.843,0.918,1.0,1.4,11.5,Yes,No,Middle,0.0,Yes,Salle 24,298.0,0.7694444444444444,1.0,0.5618894921605265,0.8805000000000001,2.4
ENSPD001939,Male,17.0,Chimie,2,0.8693623639191289,8.0,0.5489977728285078,0.7070000000000001,0.81,2.0,0.3,11.5,Yes,Yes,Middle,4.0,No,Salle 29,119.0,0.5916666666666666,1.0,1.4693200068491166,0.7585000000000001,2.3
ENSPD001940,Male,25.0,Mecanique,2,0.41213063763608093,38.0,0.6369710467706015,0.434,0.838,1.0,0.4,10.3,Yes,No,Middle,0.0,Yes,Salle 23,231.0,0.5694444444444444,1.0,0.7237288981705158,0.636,1.4
ENSPD001941,Male,23.0,Electrique,1,0.947122861586314,3.0,0.5400890868596883,0.557,0.536,2.0,1.4,7.3,Yes,No,Middle,1.0,Yes,Salle 2,143.0,0.44861111111111107,1.0,2.111186562844872,0.5465,3.4
ENSPD001942,Male,19.0,Chimie,5,0.5505443234836701,29.0,0.4966592427616926,0.386,0.7490000000000001,1.0,0.1,6.4,Yes,No,Middle,0.0,Yes,Salle 24,48.0,0.5222222222222221,1.0,1.054213623856784,0.5675000000000001,1.1
ENSPD001943,Female,19.0,Electrique,3,0.514774494556765,31.0,0.643652561247216,0.589,0.635,0.0,0.9,3.1,No,No,Middle,1.0,No,Salle 10,188.0,0.5361111111111111,1.0,0.9601832195898701,0.612,0.9
ENSPD001944,Female,25.0,Energetique,4,0.7667185069984447,15.0,0.6191536748329621,0.616,0.677,1.0,0.3,9.5,Yes,No,Middle,1.0,Yes,Salle 7,70.0,0.5652777777777778,1.0,1.3563330698790592,0.6465000000000001,1.3
ENSPD001945,Female,21.0,Informatique,3,0.525660964230171,30.0,0.7884187082405345,0.56,0.831,1.0,5.0,24.5,Yes,No,Low,1.0,Yes,Salle 5,263.0,0.5944444444444444,1.0,0.884274596889312,0.6955,6.0
ENSPD001946,Male,20.0,Chimie,3,0.5878693623639192,26.0,0.5412026726057906,0.539,0.875,2.0,0.4,3.4,Yes,No,Low,1.0,Yes,Salle 26,130.0,0.625,1.0,0.9405759305673816,0.7070000000000001,2.4
ENSPD001947,Male,17.0,Energetique,1,0.7853810264385693,14.0,0.2795100222717149,0.33,0.562,3.0,0.1,1.3,Yes,Yes,Middle,3.0,Yes,Salle 20,83.0,0.3055555555555556,0.0,2.570253787311369,0.44600000000000006,3.1
ENSPD001948,Male,21.0,Telecom,3,0.2674961119751166,47.0,0.5489977728285078,0.6809999999999999,0.358,4.0,1.4,12.9,Yes,No,Middle,0.0,Yes,Salle 3,154.0,0.38194444444444453,1.0,0.7003351207607796,0.5195,5.4
ENSPD001949,Male,22.0,Informatique,1,0.9999999999999999,0.0,0.3385300668151448,0.616,0.603,0.0,0.4,1.0,Yes,Yes,Middle,2.0,Yes,Salle 27,248.0,0.3736111111111111,1.0,2.6765082867670453,0.6094999999999999,0.4
ENSPD001950,Male,23.0,Mecanique,2,0.7278382581648523,18.0,0.6792873051224945,0.626,0.596,2.0,0.1,3.8,Yes,No,Low,1.0,Yes,Salle 26,231.0,0.4930555555555556,1.0,1.476149063677282,0.611,2.1
ENSPD001951,Male,19.0,Informatique,3,0.47900466562986,34.0,0.3307349665924276,0.29600000000000004,0.6970000000000001,1.0,2.8,16.8,No,No,Low,1.0,Yes,Salle 4,263.0,0.2847222222222222,0.0,1.6822987644019294,0.49650000000000005,3.8
ENSPD001952,Male,19.0,Electrique,4,0.5303265940902021,30.0,0.44543429844098004,0.629,0.807,3.0,1.4,11.5,No,Yes,High,0.0,Yes,Salle 4,157.0,0.5569444444444444,1.0,0.9521902543020315,0.718,4.4
ENSPD001953,Female,23.0,Chimie,3,0.9051321928460342,6.0,0.5501113585746102,0.619,0.257,0.0,0.1,7.1,No,Yes,Middle,0.0,Yes,Salle 12,130.0,0.3375,0.0,2.6817937034340735,0.438,0.1
ENSPD001954,Female,24.0,Mecanique,3,0.8320373250388803,11.0,0.8685968819599109,0.693,0.506,1.0,1.3,14.9,Yes,No,Low,3.0,Yes,Salle 16,212.0,0.6222222222222222,1.0,1.337181353397878,0.5994999999999999,2.3
ENSPD001955,Other,19.0,GenieCivil,1,0.9782270606531881,1.0,0.4309576837416481,0.775,0.44700000000000006,2.0,0.1,7.9,Yes,No,Middle,1.0,No,Salle 22,149.0,0.4722222222222222,1.0,2.071495790884121,0.611,2.1
ENSPD001956,Male,24.0,Electrique,2,0.5925349922239501,26.0,0.6124721603563474,0.809,0.89,1.0,0.9,11.5,No,No,Middle,0.0,No,Salle 27,185.0,0.7166666666666666,1.0,0.8267814759198014,0.8495,1.9
ENSPD001957,Female,22.0,GenieCivil,1,0.7760497667185068,14.0,0.7071269487750558,0.33,0.598,0.0,0.9,6.8,Yes,No,Middle,1.0,No,Salle 3,149.0,0.47777777777777775,1.0,1.6242562133505487,0.46399999999999997,0.9
ENSPD001958,Male,24.0,Telecom,4,0.7993779160186624,13.0,0.8585746102449888,0.61,0.537,1.0,3.5,13.3,Yes,No,Middle,4.0,Yes,Salle 29,121.0,0.5569444444444444,1.0,1.435266248420071,0.5735,4.5
ENSPD001959,Female,22.0,Chimie,5,0.8491446345256609,10.0,0.7405345211581292,0.9820000000000001,0.748,0.0,2.7,15.5,No,No,Middle,3.0,No,Salle 29,48.0,0.797222222222222,1.0,1.0651157979524926,0.865,2.7
ENSPD001960,Female,17.0,Informatique,2,0.9300155520995333,4.0,0.6113585746102449,0.6409999999999999,0.521,1.0,4.5,21.5,Yes,No,Middle,1.0,Yes,Salle 28,298.0,0.4986111111111111,1.0,1.8651748419298109,0.581,5.5
ENSPD001961,Male,22.0,Electrique,1,0.5863141524105754,27.0,0.755011135857461,0.47000000000000003,0.637,1.0,0.3,8.3,Yes,No,Middle,3.0,No,Salle 26,143.0,0.5527777777777778,1.0,1.0606496307996798,0.5535,1.3
ENSPD001962,Male,24.0,Mecanique,3,0.6982892690513217,19.0,0.40868596881959907,0.616,1.0,0.0,1.5,10.5,No,No,High,1.0,No,Salle 30,212.0,0.6027777777777776,1.0,1.158433025343708,0.808,1.5
ENSPD001963,Female,20.0,Electrique,4,0.6065318818040436,25.0,0.6703786191536749,0.551,0.997,1.0,0.0,9.2,Yes,No,Middle,0.0,Yes,Salle 10,157.0,0.7180555555555557,1.0,0.8446748031727824,0.774,1.0
ENSPD001964,Male,21.0,Energetique,3,0.7107309486780716,19.0,0.7516703786191538,0.408,0.559,0.0,3.5,17.2,No,No,Middle,0.0,Yes,Salle 1,104.0,0.43333333333333335,1.0,1.6401104943995253,0.48350000000000004,3.5
ENSPD001965,Male,22.0,Telecom,1,0.8506998444790047,10.0,0.4510022271714923,0.7759999999999999,0.604,2.0,0.9,6.4,No,No,Middle,1.0,Yes,Salle 11,121.0,0.5013888888888889,1.0,1.6966528313697995,0.69,2.9
ENSPD001966,Female,17.0,GenieCivil,5,0.7231726283048211,38.0,0.5133630289532294,0.725,0.516,2.0,0.1,7.1,No,No,Middle,0.0,Yes,Salle 8,70.0,0.4805555555555555,1.0,1.5048365825320145,0.6205,2.1
ENSPD001967,Male,25.0,Mecanique,4,0.926905132192846,5.0,0.4766146993318485,0.38,0.255,3.0,0.8,8.6,No,No,Middle,0.0,Yes,Salle 26,178.0,0.22777777777777786,0.0,4.069160958658211,0.3175,3.8
ENSPD001968,Male,20.0,Mecanique,1,0.5069984447900465,32.0,0.7394209354120267,0.603,0.8470000000000001,1.0,0.7,9.3,No,No,Middle,3.0,Yes,Salle 23,186.0,0.6305555555555554,1.0,0.8040376457660442,0.7250000000000001,1.7
ENSPD001969,Male,23.0,GenieCivil,5,0.6625194401244167,22.0,0.6113585746102449,0.518,1.0,1.0,2.9,16.1,Yes,Yes,Low,2.0,Yes,Salle 25,70.0,0.7583333333333333,1.0,0.8736404884213615,0.759,3.9
ENSPD001970,Male,22.0,Informatique,2,0.9517884914463454,3.0,0.556792873051225,0.332,0.551,1.0,0.3,6.3,Yes,No,Middle,2.0,Yes,Salle 16,298.0,0.31805555555555554,0.0,2.9924286827722826,0.4415,1.3
ENSPD001971,Male,25.0,GenieCivil,2,0.7807153965785382,14.0,0.3964365256124721,0.365,0.47700000000000004,1.0,1.6,11.5,Yes,No,High,0.0,Yes,Salle 27,177.0,0.1972222222222222,0.0,3.9583562350116583,0.42100000000000004,2.6
ENSPD001972,Female,23.0,Informatique,2,0.7838258164852253,14.0,0.5991091314031181,0.616,0.585,0.0,3.2,18.3,Yes,No,Middle,2.0,No,Salle 28,298.0,0.3486111111111111,0.0,2.248360158072606,0.6005,3.2
ENSPD001973,Male,22.0,Mecanique,4,0.499222395023328,32.0,0.5155902004454344,0.609,0.635,0.0,2.7,20.7,Yes,No,Low,1.0,Yes,Salle 28,178.0,0.5208333333333334,1.0,0.9584885954637569,0.622,2.7
ENSPD001974,Male,20.0,Informatique,3,0.525660964230171,30.0,0.6514476614699333,0.538,0.413,1.0,5.5,25.0,No,No,Middle,0.0,No,Salle 13,263.0,0.3138888888888889,0.0,1.674618747746634,0.47550000000000003,6.5
ENSPD001975,Male,24.0,Energetique,1,0.7231726283048211,7.0,0.4198218262806236,0.44700000000000006,0.5479999999999999,3.0,0.0,2.6,No,Yes,Low,3.0,Yes,Salle 9,83.0,0.4222222222222223,1.0,1.7127367127471689,0.4975,3.0
ENSPD001976,Female,18.0,Chimie,5,0.609642301710731,25.0,0.6403118040089087,0.616,0.843,4.0,0.9,9.9,Yes,No,Low,1.0,Yes,Salle 1,48.0,0.6444444444444444,0.0,0.9459819960374029,0.7295,4.9
ENSPD001977,Male,23.0,Mecanique,1,0.6283048211508552,24.0,0.5367483296213809,0.755,0.665,1.0,0.9,7.9,Yes,No,Low,1.0,Yes,Salle 17,186.0,0.6916666666666667,1.0,0.9083793793114151,0.71,1.9
ENSPD001978,Male,20.0,Informatique,4,0.900466562986003,6.0,0.4020044543429844,0.684,0.8940000000000001,3.0,0.1,11.1,Yes,No,Middle,2.0,Yes,Salle 1,230.0,0.6458333333333334,1.0,1.3942492188291324,0.7890000000000001,3.1
ENSPD001979,Female,25.0,GenieCivil,3,0.5241057542768274,31.0,0.388641425389755,0.8,0.713,2.0,3.4,21.4,Yes,Yes,Middle,0.0,Yes,Salle 16,185.0,0.5083333333333333,1.0,1.0310074312180628,0.7565,5.4
ENSPD001980,Female,22.0,Informatique,1,0.7698289269051323,15.0,0.4131403118040089,0.579,0.42200000000000004,3.0,2.3,17.6,Yes,No,Middle,1.0,Yes,Salle 16,248.0,0.3375,0.0,2.2809070158073306,0.5005,5.3
ENSPD001981,Male,23.0,GenieCivil,1,0.7278382581648523,18.0,0.5757238307349666,0.908,0.525,3.0,1.5,14.8,Yes,No,High,2.0,Yes,Salle 21,149.0,0.6097222222222222,1.0,1.1937014834351094,0.7165,4.5
ENSPD001982,Female,22.0,Telecom,4,0.7200622083981337,18.0,0.6302895322939867,0.616,0.6900000000000001,2.0,1.0,6.4,No,No,Middle,1.0,No,Salle 22,121.0,0.6111111111111112,1.0,1.1782643330533142,0.653,3.0
ENSPD001983,Male,18.0,Electrique,2,0.6236391912908242,24.0,0.6547884187082406,0.532,0.41500000000000004,2.0,4.5,23.5,Yes,Yes,High,0.0,Yes,Salle 13,185.0,0.46944444444444444,1.0,1.3284338846314323,0.47350000000000003,6.5
ENSPD001984,Male,20.0,Electrique,3,0.6111975116640745,25.0,0.6614699331848551,0.637,0.39,1.0,0.6,10.1,Yes,Yes,Low,3.0,Yes,Salle 16,188.0,0.37777777777777777,1.0,1.6178329411799897,0.5135000000000001,1.6
ENSPD001985,Male,23.0,GenieCivil,3,0.5194401244167962,31.0,0.4832962138084633,0.395,0.402,0.0,0.8,8.2,No,No,Middle,0.0,Yes,Salle 20,185.0,0.31527777777777777,0.0,1.647511134360907,0.3985,0.8
ENSPD001986,Male,22.0,Telecom,4,0.8102643856920683,12.0,0.7873051224944322,0.5650000000000001,0.635,0.0,6.1,25.8,No,Yes,Middle,0.0,No,Salle 7,121.0,0.6166666666666666,1.0,1.313920940242161,0.6000000000000001,6.1
ENSPD001987,Female,24.0,Energetique,3,0.5956454121306377,26.0,0.5367483296213809,0.6970000000000001,0.5670000000000001,2.0,0.1,9.1,Yes,No,Middle,1.0,Yes,Salle 12,104.0,0.5652777777777778,1.0,1.0537029731514804,0.6320000000000001,2.1
ENSPD001988,Male,23.0,GenieCivil,2,0.900466562986003,6.0,0.6859688195991092,0.73,0.876,3.0,3.0,16.3,Yes,Yes,High,1.0,No,Salle 26,177.0,0.8180555555555555,1.0,1.100726655548391,0.8029999999999999,6.0
ENSPD001989,Male,20.0,Mecanique,2,0.6780715396578537,21.0,0.5824053452115813,0.546,0.461,1.0,2.5,16.2,No,No,Middle,1.0,Yes,Salle 16,231.0,0.36249999999999993,0.0,1.8704905786263932,0.5035000000000001,3.5
ENSPD001990,Female,20.0,GenieCivil,4,0.5225505443234836,31.0,0.6726057906458797,1.0,0.635,2.0,4.6,11.5,Yes,Yes,Middle,1.0,Yes,Salle 16,173.0,0.4458333333333333,1.0,1.172049698302431,0.8175,6.6
ENSPD001991,Female,22.0,Informatique,2,0.6749611197511663,21.0,0.5746102449888641,0.589,0.614,0.0,0.2,11.9,No,No,Low,1.0,Yes,Salle 22,298.0,0.4916666666666667,1.0,1.3727743566256272,0.6014999999999999,0.2
ENSPD001992,Male,17.0,Electrique,1,0.6438569206842922,23.0,0.6759465478841872,0.318,0.97,2.0,7.0,33.8,Yes,No,Middle,3.0,Yes,Salle 9,143.0,0.6069444444444445,1.0,1.0607994167892207,0.644,9.0
ENSPD001993,Female,25.0,GenieCivil,5,0.9082426127527216,6.0,0.6091314031180401,0.838,0.635,1.0,1.4,0.0,Yes,No,Middle,1.0,Yes,Salle 15,70.0,0.5875,1.0,1.5459185592631983,0.7364999999999999,2.4
ENSPD001994,Male,23.0,Informatique,4,0.6516329704510108,22.0,0.6113585746102449,0.616,0.36600000000000005,3.0,0.8,8.9,No,Yes,Middle,1.0,Yes,Salle 17,230.0,0.4555555555555555,1.0,1.430382438936486,0.491,3.8
ENSPD001995,Female,24.0,Informatique,1,0.6687402799377916,21.0,0.47327394209354123,0.662,0.315,2.0,0.2,6.9,Yes,No,Middle,2.0,Yes,Salle 25,248.0,0.3319444444444445,0.0,2.014554379764333,0.48850000000000005,2.2
ENSPD001996,Female,19.0,GenieCivil,5,0.9828926905132193,1.0,0.3151447661469933,0.536,0.88,0.0,0.1,0.0,Yes,No,High,2.0,No,Salle 24,70.0,0.5611111111111111,1.0,1.7516587258086438,0.708,0.1
ENSPD001997,Female,24.0,Telecom,3,0.8149300155520994,12.0,0.4476614699331849,0.691,0.479,0.0,6.7,37.7,No,Yes,Middle,2.0,Yes,Salle 5,154.0,0.45138888888888895,0.0,1.805343423768801,0.585,6.7
ENSPD001998,Male,26.0,Electrique,1,0.9999999999999999,0.0,0.7884187082405345,0.9109999999999999,0.948,1.0,2.5,4.4,No,No,Low,1.0,Yes,Salle 6,143.0,0.8986111111111112,1.0,1.1128160552154596,0.9295,3.5
ENSPD001999,Male,19.0,Electrique,2,0.9548989113530325,3.0,0.5846325167037862,0.6559999999999999,0.7709999999999999,0.0,1.4,12.9,Yes,No,High,0.0,Yes,Salle 25,185.0,0.6736111111111112,1.0,1.4175608448167025,0.7134999999999999,1.4
ENSPD002000,Male,24.0,Mecanique,3,0.5552099533437015,29.0,0.6258351893095769,0.355,0.48600000000000004,1.0,0.2,0.0,Yes,No,Middle,2.0,Yes,Salle 9,212.0,0.31527777777777777,0.0,1.7609624999007303,0.4205,1.2
ENSPD002001,Male,22.0,Electrique,4,0.9051321928460342,6.0,0.4342984409799555,0.0,0.873,1.0,1.5,15.3,No,No,Middle,0.0,No,Salle 4,157.0,0.28888888888888886,0.0,3.133041446878496,0.4365,2.5
ENSPD002002,Male,19.0,GenieCivil,2,0.9999999999999999,0.0,0.6213808463251671,0.6890000000000001,0.455,1.0,0.8,10.5,Yes,No,High,4.0,Yes,Salle 26,177.0,0.37916666666666665,1.0,2.6372930823802445,0.5720000000000001,1.8
ENSPD002003,Female,23.0,Electrique,2,0.7231726283048211,0.0,0.4398663697104678,0.443,0.35100000000000003,0.0,0.6,13.3,No,No,High,4.0,Yes,Salle 15,185.0,0.2069444444444445,0.0,3.4943565973957704,0.397,0.6
ENSPD002004,Male,24.0,Informatique,2,0.9051321928460342,6.0,0.46436525612472157,0.6020000000000001,0.467,1.0,1.9,14.7,No,No,High,1.0,No,Salle 6,298.0,0.37083333333333335,0.0,2.4407400955822336,0.5345000000000001,2.9
ENSPD002005,Male,21.0,GenieCivil,3,0.900466562986003,6.0,0.5434298440979956,0.474,0.794,3.0,3.1,18.8,Yes,Yes,High,1.0,Yes,Salle 29,185.0,0.5555555555555556,1.0,1.6208106387833074,0.634,6.1
ENSPD002006,Female,24.0,Mecanique,1,0.6640746500777605,22.0,0.6848552338530067,0.461,0.868,2.0,1.2,8.5,Yes,No,Middle,1.0,Yes,Salle 13,186.0,0.7013888888888888,1.0,0.9467860023698427,0.6645,3.2
ENSPD002007,Male,19.0,Mecanique,1,0.5645412130637636,28.0,0.7026726057906458,0.48200000000000004,0.635,0.0,1.4,3.7,Yes,No,Middle,3.0,Yes,Salle 11,186.0,0.4291666666666667,1.0,1.3154051860471527,0.5585,1.4
ENSPD002008,Female,19.0,Energetique,3,0.6547433903576981,22.0,0.7071269487750558,0.499,0.266,0.0,1.4,22.1,No,Yes,Middle,1.0,Yes,Salle 1,104.0,0.3597222222222223,0.0,1.820085468888674,0.3825,1.4
ENSPD002009,Male,22.0,Informatique,4,0.40902021772939345,38.0,0.3452115812917595,0.76,0.635,0.0,0.3,4.3,Yes,No,Middle,1.0,No,Salle 9,230.0,0.2680555555555556,0.0,1.5258216106195168,0.6975,0.3
ENSPD002010,Male,22.0,Mecanique,3,0.9704510108864696,2.0,0.6113585746102449,0.723,0.42600000000000005,2.0,1.4,20.4,No,No,Middle,1.0,No,Salle 1,212.0,0.5097222222222222,1.0,1.9038447415698063,0.5745,3.4
ENSPD002011,Male,21.0,GenieCivil,2,0.6671850699844478,21.0,0.576837416481069,0.40299999999999997,0.381,0.0,3.6,16.1,Yes,No,High,0.0,Yes,Salle 2,177.0,0.2777777777777778,0.0,2.4017797878716487,0.392,3.6
ENSPD002012,Male,24.0,Telecom,2,0.9611197511664075,2.0,0.3541202672605791,0.42700000000000005,0.693,0.0,1.6,7.1,Yes,No,Low,0.0,Yes,Salle 17,161.0,0.47638888888888886,1.0,2.0174684987365086,0.56,1.6
ENSPD002013,Female,23.0,GenieCivil,2,0.4898911353032659,33.0,0.6113585746102449,0.688,1.0,1.0,1.4,6.8,Yes,No,Middle,3.0,Yes,Salle 5,177.0,0.8069444444444445,1.0,0.6070864826087378,0.844,2.4
ENSPD002014,Male,24.0,Chimie,5,0.9222395023328148,5.0,0.5679287305122495,0.616,0.799,1.0,1.4,12.3,Yes,No,Middle,0.0,Yes,Salle 30,48.0,0.7833333333333332,1.0,1.177311994739831,0.7075,2.4
ENSPD002015,Male,22.0,Telecom,4,0.6283048211508552,24.0,0.6959910913140313,0.807,0.414,3.0,0.2,12.8,Yes,No,Middle,0.0,Yes,Salle 4,121.0,0.5097222222222222,1.0,1.2326174288368614,0.6105,3.2
ENSPD002016,Male,23.0,Mecanique,1,0.48055987558320357,33.0,0.623608017817372,0.439,0.501,0.0,2.9,20.6,Yes,No,Middle,1.0,No,Salle 16,186.0,0.39861111111111114,1.0,1.2055555066907957,0.47,2.9
ENSPD002017,Male,21.0,Mecanique,2,0.9999999999999999,0.0,0.5189309576837416,0.798,0.54,1.0,0.7,8.9,Yes,No,Middle,1.0,Yes,Salle 20,231.0,0.5499999999999999,1.0,1.8181487609316196,0.669,1.7
ENSPD002018,Female,26.0,Mecanique,3,0.926905132192846,5.0,0.7650334075723831,0.3,0.718,1.0,0.7,7.6,Yes,No,Middle,1.0,No,Salle 11,212.0,0.5458333333333333,1.0,1.6981156965542852,0.509,1.7
ENSPD002019,Male,20.0,Telecom,3,0.7589424572317262,16.0,0.23942093541202675,0.583,0.9540000000000001,0.0,5.8,29.6,Yes,No,Middle,3.0,No,Salle 18,154.0,0.6027777777777776,1.0,1.2590541567210014,0.7685,5.8
ENSPD002020,Female,26.0,Informatique,2,0.7262830482115087,18.0,0.5991091314031181,0.708,0.547,1.0,1.1,8.4,No,No,Middle,1.0,No,Salle 2,298.0,0.5208333333333334,1.0,1.3944366793818526,0.6275,2.1
ENSPD002021,Female,22.0,Mecanique,4,0.80248833592535,13.0,0.3162583518930958,0.24600000000000002,0.948,1.0,3.1,18.4,No,No,Middle,1.0,Yes,Salle 16,178.0,0.46805555555555556,1.0,1.714478509261084,0.597,4.1
ENSPD002022,Male,19.0,Electrique,4,0.7558320373250388,16.0,0.4576837416481069,0.997,1.0,1.0,2.0,9.8,Yes,No,High,0.0,Yes,Salle 6,157.0,0.9277777777777778,1.0,0.8146604810158153,0.9984999999999999,3.0
ENSPD002023,Female,25.0,Electrique,3,0.5723172628304821,28.0,0.6982182628062361,0.8590000000000001,0.5700000000000001,2.0,0.8,6.0,Yes,No,Low,1.0,Yes,Salle 25,188.0,0.6805555555555556,1.0,0.8409436213140279,0.7145000000000001,2.8
ENSPD002024,Male,22.0,GenieCivil,4,0.6438569206842922,23.0,0.39755011135857465,0.736,0.5650000000000001,3.0,0.3,6.0,Yes,No,Middle,1.0,Yes,Salle 27,173.0,0.41388888888888886,1.0,1.5555898746496408,0.6505000000000001,3.3
ENSPD002025,Male,24.0,GenieCivil,4,0.9999999999999999,0.0,0.3719376391982183,0.446,0.568,1.0,3.2,19.1,Yes,No,Middle,0.0,No,Salle 28,173.0,0.36111111111111116,0.0,2.7691540849638003,0.507,4.2
ENSPD002026,Male,24.0,Informatique,4,0.9999999999999999,0.0,1.0,0.608,0.652,0.0,2.9,16.1,No,Yes,Middle,1.0,Yes,Salle 25,230.0,0.6708333333333333,1.0,1.4906610087799934,0.63,2.9
ENSPD002027,Female,23.0,GenieCivil,5,0.9999999999999999,0.0,0.3830734966592428,0.762,0.568,0.0,0.4,7.4,Yes,No,Low,1.0,Yes,Salle 8,70.0,0.5319444444444444,1.0,1.87986022194883,0.665,0.4
ENSPD002028,Other,21.0,GenieCivil,2,0.8087091757387247,12.0,0.6113585746102449,0.418,0.8170000000000001,1.0,0.6,3.8,No,No,High,1.0,Yes,Salle 26,177.0,0.6000000000000001,1.0,1.3478261624618333,0.6175,1.6
ENSPD002029,Male,24.0,Telecom,2,0.6562986003110421,22.0,0.5812917594654788,0.588,0.33,0.0,2.9,11.8,Yes,No,Middle,1.0,No,Salle 25,161.0,0.3944444444444445,1.0,1.6638134252369317,0.45899999999999996,2.9
ENSPD002030,Female,22.0,Mecanique,4,0.5707620528771385,28.0,0.522271714922049,0.784,0.533,1.0,8.2,37.6,Yes,No,Middle,0.0,Yes,Salle 20,178.0,0.45972222222222214,1.0,1.2415097861059814,0.6585000000000001,9.2
ENSPD002031,Male,23.0,Telecom,4,0.583203732503888,27.0,0.7048997772828508,0.616,0.706,1.0,3.7,13.1,Yes,No,Low,1.0,Yes,Salle 19,121.0,0.4361111111111111,1.0,1.3372517808598,0.661,4.7
ENSPD002032,Male,18.0,Electrique,5,0.6174183514774495,25.0,0.6113585746102449,0.68,0.8140000000000001,1.0,2.3,17.6,No,Yes,Middle,1.0,Yes,Salle 15,80.0,0.6638888888888889,1.0,0.9299885295948758,0.7470000000000001,3.3
ENSPD002033,Male,23.0,Informatique,1,0.9999999999999999,0.0,0.6113585746102449,0.304,1.0,0.0,4.9,19.1,Yes,No,Middle,1.0,Yes,Salle 30,248.0,0.475,1.0,2.1052188374981577,0.652,4.9
ENSPD002034,Female,21.0,Chimie,3,0.9999999999999999,0.0,0.5244988864142539,0.45,0.38200000000000006,1.0,0.7,6.2,Yes,Yes,Middle,0.0,No,Salle 14,130.0,0.30694444444444435,0.0,3.2578124151611356,0.41600000000000004,1.7
ENSPD002035,Female,25.0,Informatique,1,0.8600311041990668,9.0,0.7516703786191538,0.529,0.51,0.0,1.4,7.0,No,No,Low,0.0,Yes,Salle 29,248.0,0.4847222222222223,1.0,1.7742396002813925,0.5195000000000001,1.4
ENSPD002036,Male,23.0,Energetique,3,0.541213063763608,30.0,0.6581291759465479,0.7120000000000001,0.187,2.0,0.8,11.9,No,No,Middle,3.0,Yes,Salle 1,104.0,0.2847222222222222,0.0,1.9007791234151667,0.4495,2.8
ENSPD002037,Male,22.0,Telecom,1,0.8864696734059098,7.0,0.7939866369710468,0.494,0.418,3.0,7.1,36.0,Yes,No,Middle,0.0,No,Salle 6,121.0,0.3944444444444445,1.0,2.2473309298223954,0.45599999999999996,10.1
ENSPD002038,Male,23.0,Mecanique,1,0.6749611197511663,21.0,0.6959910913140313,0.643,0.28600000000000003,5.0,4.3,11.5,No,No,Middle,2.0,Yes,Salle 22,186.0,0.43333333333333335,1.0,1.55756664019561,0.4645,9.3
ENSPD002039,Male,20.0,Mecanique,1,0.3188180404354588,44.0,0.9120267260579065,0.49600000000000005,0.536,2.0,0.1,15.7,Yes,No,Middle,1.0,Yes,Salle 18,186.0,0.5277777777777778,1.0,0.6040648417017634,0.516,2.1
